path,filename,label,source,size_bytes,md5,is_exact_duplicate,keep,corrupt,width,height,mode,too_small,zero_bytes
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/094_16e562f0.jpg,094_16e562f0.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15561,7fe30a33eb110803f6918cd6393c0997,False,True,False,172,243,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/040_9b4bfe5b.jpg,040_9b4bfe5b.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15726,633ec92334fbff1531508f6cf2c09f1f,False,True,False,173,249,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/028_181cbb8a.jpg,028_181cbb8a.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,1765,7822ed7d4281524f8609f64c7d4dea92,False,True,False,32,42,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/015_82889ec9.jpg,015_82889ec9.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15343,ac2d755f51b72585fe208a66940af73f,False,True,False,158,204,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/092_22d9de5d.jpg,092_22d9de5d.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9336,3f02e6a5573a73cd3c2958ced475ca3a,False,True,False,160,199,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/033_46c95715.jpg,033_46c95715.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,31681,f8f4a6a77c24a0f47af126d77634c5e0,False,True,False,220,284,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/100_f4b2c7a7.jpg,100_f4b2c7a7.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,36583,fb7af888ad8a0b8d19d48ba6901aed02,False,True,False,251,340,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/043_6973a308.jpg,043_6973a308.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,35848,3c23cf2a4b769902c6b51f0cbe5e742b,False,True,False,243,334,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/083_d6f1d5ac.jpg,083_d6f1d5ac.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4288,f5d1f10d82aba3ea45a30944c59cc856,False,True,False,70,98,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/089_7a7d2c5d.jpg,089_7a7d2c5d.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,26578,b9f088ad67ec4f7ab2ffed117babcdc3,False,True,False,199,284,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/056_8362ff51.jpg,056_8362ff51.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,20406,3eff8ed3b5e3e56edc4c3883296276fb,False,True,False,172,231,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/005_02ab3a1b.jpg,005_02ab3a1b.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11627,43237e525482f032b23d3129fd9872a1,False,True,False,121,193,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/088_b1977c95.jpg,088_b1977c95.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12453,99cea8bdf98f56a9f09acad95b8fa78f,False,True,False,135,184,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/004_777c50d0.jpg,004_777c50d0.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13924,f4a2a2294a2399741559d924dc72d9aa,False,True,False,141,194,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/076_75b9dd73.jpg,076_75b9dd73.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11705,a93e394e788b73088fc703894dee1bfd,False,True,False,148,175,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/060_136e5ef5.jpg,060_136e5ef5.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,3957,2eb459d2650c1b93fc2ccafe658e49cd,False,True,False,54,79,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/034_984e63b3.jpg,034_984e63b3.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,8496,a62b667ef094686c9104977834e98fd1,False,True,False,110,158,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/069_8533eee4.jpg,069_8533eee4.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7129,9a5e0eab8bdefdf0dd87e3b39f053c43,False,True,False,107,143,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/039_1c018deb.jpg,039_1c018deb.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15944,144092f5a02707be30862bce47021525,False,True,False,168,210,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/035_a767728d.jpg,035_a767728d.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,16128,6ad959381f83405ff41122d19da57e21,False,True,False,170,233,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/065_34848907.jpg,065_34848907.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,22687,a9468adc20cb3b1dc7c03d7cb6333f94,False,True,False,235,306,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/062_f0c8d0c8.jpg,062_f0c8d0c8.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6967,9745d9e1459469174c5d4ba0c06960d4,False,True,False,98,139,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/021_143b276f.jpg,021_143b276f.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,22599,9eb1ae1614615bf7a27951f696cf23c7,False,True,False,192,259,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/011_270cd3ea.jpg,011_270cd3ea.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4197,7e0a90a4e985f987d3745501ab395400,False,True,False,66,95,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/018_136dbb40.jpg,018_136dbb40.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6478,5e96d28cb84077f4a5adbdaa5251a0f8,False,True,False,91,118,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/073_aa4e37e8.jpg,073_aa4e37e8.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,41816,ef2200bb1bf163877cfca0168f0b7e02,False,True,False,256,348,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/078_b546dff5.jpg,078_b546dff5.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,24224,d68f586f7175e6d8e458386d568afce8,False,True,False,190,263,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/050_3e39c960.jpg,050_3e39c960.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10506,1ab145cbda192597b6a8a035ad952b53,False,True,False,126,172,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Brad Pitt/057_545ca96d.jpg,057_545ca96d.jpg,Brad Pitt,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18706,b32fc5ce54ef70b3c54e3627a63de41d,False,True,False,194,265,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/079_cf4c7dee.jpg,079_cf4c7dee.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6359,b102a7894e174af3969bbb0047c9497a,False,True,False,87,126,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/031_0785344e.jpg,031_0785344e.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4853,5ce403a5791ec0490943e2fc6f627416,False,True,False,81,112,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/054_cc2a9231.jpg,054_cc2a9231.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6056,b5fe19bc25efb63711ee53effe8c34f2,False,True,False,100,143,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/030_4f246d8f.jpg,030_4f246d8f.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5460,9a1aef154b11bc900d263b093e84fb58,False,True,False,83,113,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/086_7ddf4f90.jpg,086_7ddf4f90.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4382,a31f23a94f256e5636c2bd1c7d5bd5ae,False,True,False,68,93,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/060_bb963eed.jpg,060_bb963eed.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10345,374bb15a3540fd9dec4194a1fd109a79,False,True,False,140,210,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/075_5a5afdfa.jpg,075_5a5afdfa.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11488,de80b9271f81d45f31dff34a523ca560,False,True,False,140,201,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/069_bdd7c91d.jpg,069_bdd7c91d.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6517,b9b9b30aad0c656e9ec7026d8e3ee1db,False,True,False,97,129,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/026_cf5be1f1.jpg,026_cf5be1f1.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,27289,8a851dba6e151a070742c2553d01d6be,False,True,False,223,306,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/005_7f198c47.jpg,005_7f198c47.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12109,00bad8bdf185315d97c0e158130c35ec,False,True,False,151,205,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/081_132549cb.jpg,081_132549cb.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,17317,55a4b3bdebd80a0cb1439d3a3a49531a,False,True,False,183,258,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/090_14fe77d5.jpg,090_14fe77d5.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4053,d4dbce9478bb6e7686dadeb65149a3de,False,True,False,75,103,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/089_152cf5f6.jpg,089_152cf5f6.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5291,d286a5e12885219c7e780c716a47c262,False,True,False,88,113,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/068_9718f48b.jpg,068_9718f48b.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6207,a543f352275e8b9a629cd5baa2de8e7d,False,True,False,101,143,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/012_12d61e14.jpg,012_12d61e14.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5591,ee8f575db99668ae7d94be62a6af582c,False,True,False,85,122,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/018_2974b20a.jpg,018_2974b20a.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6339,05f02ed5edf83e7b4c5506298706534d,False,True,False,103,140,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/078_d1d62b6f.jpg,078_d1d62b6f.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,8013,25ab47d8ee15f06666e6a77c1fc9868d,False,True,False,125,170,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/043_cccb0e88.jpg,043_cccb0e88.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,8131,2e47d3db5b0b49f805bc02c82c59233f,False,True,False,116,172,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/048_2646d85d.jpg,048_2646d85d.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12778,46f9811dfcf63f4fa77ea4b7d859dafd,False,True,False,152,207,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/021_2eaafb9f.jpg,021_2eaafb9f.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,23098,c9b9a6656bb0bfb9f9a4717eeb08824a,False,True,False,210,298,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/091_e8f3497f.jpg,091_e8f3497f.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15312,c049144fad275dc09b62af37406f3f67,False,True,False,164,231,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/085_b2827d47.jpg,085_b2827d47.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7762,64dbcc2221bcaf7b7591b98da3955422,False,True,False,109,161,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/036_e76dcff2.jpg,036_e76dcff2.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7791,154c9bb4c1a78acb7921e0fb6ab8aa3b,False,True,False,110,161,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/016_d731baf7.jpg,016_d731baf7.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,3043,4798c0ce89122bc152214ebbbc4c1bea,False,True,False,58,78,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/029_7cc8d551.jpg,029_7cc8d551.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5687,ab6184e87b9ad80520d4572c5278a23b,False,True,False,93,130,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/035_39bf8fcb.jpg,035_39bf8fcb.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5203,850216cef7a2173022b76b9436b70009,False,True,False,84,113,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/034_de792370.jpg,034_de792370.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5205,288eaec7b75dd93a4ea6092bc561acbe,False,True,False,85,120,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/049_d3ba5c55.jpg,049_d3ba5c55.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7131,e790f4c6a01aed44630e7d05ab39f0b3,False,True,False,108,144,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/033_c27f428c.jpg,033_c27f428c.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9241,8378d26a8ef665a4b560b9ac54fafd43,False,True,False,132,182,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/028_7191558a.jpg,028_7191558a.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7577,bfc7081458e5b09e8f66c54bbbecf7d3,False,True,False,109,139,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/022_e214ba9f.jpg,022_e214ba9f.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4299,142fa7537b531fa9c2733a0de27de8f0,False,True,False,69,94,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/019_ab6f69c3.jpg,019_ab6f69c3.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2287,463a8a0db05186c14df03be103e689fa,False,True,False,47,64,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/096_a0626390.jpg,096_a0626390.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15577,7f67d90d9855c6c6db4bcbb354433be6,False,True,False,154,220,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/014_0100b141.jpg,014_0100b141.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,20796,5354f816d6e9f02ac0459109699e46d8,False,True,False,195,265,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/070_d8f59abc.jpg,070_d8f59abc.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10793,014c7ae1419dd34e5cb89cc3caf4dd9c,False,True,False,120,173,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/046_7a3818f6.jpg,046_7a3818f6.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7252,4ac44ff083ff40f06f08d6812a6b9bca,False,True,False,98,138,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/087_2fd20b9a.jpg,087_2fd20b9a.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10334,b37e786e07e302eab9feaac5dd41b71d,False,True,False,135,172,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/056_f22ab393.jpg,056_f22ab393.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9873,d878760a63f0266af550299ce7453cda,False,True,False,144,192,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/055_7b8dfc3a.jpg,055_7b8dfc3a.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11090,08c91f91ef27ff752c84f9ce6d9d0f11,False,True,False,137,198,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/053_235dbe3b.jpg,053_235dbe3b.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15867,90d8aebf16af0a9382c33cd273407298,False,True,False,173,242,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/058_a8b460e9.jpg,058_a8b460e9.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12880,2a95ba53b6d405d072b7098c40a91f46,False,True,False,155,213,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/011_8c50c05f.jpg,011_8c50c05f.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,14107,f844d0ee6a32e8486409af6c0c20762e,False,True,False,156,215,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/083_c22f1140.jpg,083_c22f1140.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7365,c714dd66e3a6edb17f8c42fd82d07812,False,True,False,95,122,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/067_2cd39306.jpg,067_2cd39306.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4962,5f5563f451324e3fe87b8954e4d52202,False,True,False,72,107,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/064_3e07b8f6.jpg,064_3e07b8f6.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15598,13f5c5a84136b274d1740bece040a21f,False,True,False,185,245,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/044_2619e688.jpg,044_2619e688.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11062,08c6fd6c130d3b92a2cb13aa09e23b84,False,True,False,132,189,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Jennifer Lawrence/071_70e7bd88.jpg,071_70e7bd88.jpg,Jennifer Lawrence,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10058,0858a07b6c23754345937ee1f199a3d2,False,True,False,137,181,RGB,False,False
